592	141.809837ms
593	138.99677ms
594	150.957016ms
595	154.116778ms
596	136.360953ms
597	152.430283ms
598	144.324292ms
599	133.457543ms
600	91.809078ms
601	160.352116ms
602	127.709809ms
603	160.189932ms
604	121.578218ms
605	132.639883ms
606	141.562226ms
607	148.297236ms
608	118.359254ms
609	145.740551ms
610	162.854366ms
611	140.216843ms
612	137.818418ms
613	109.700173ms
614	106.438727ms
615	107.569329ms
616	156.602771ms
617	119.683835ms
618	147.36765ms
619	103.907089ms
620	90.677262ms
621	142.160956ms
622	174.69054ms
623	153.728767ms
624	158.914694ms
625	138.091943ms
626	167.40324ms
627	157.956805ms
628	102.229191ms
629	160.530341ms
630	156.094749ms
631	164.251487ms
632	147.162237ms
633	156.585044ms
634	112.429926ms
635	155.661153ms
636	160.44253ms
637	89.121988ms
638	155.819548ms
639	158.978309ms
640	152.707423ms
641	140.394436ms
642	154.77092ms
643	157.035215ms
644	125.59592ms
645	161.367942ms
646	163.873793ms
647	151.386905ms
648	143.425708ms
649	157.861798ms
650	116.265145ms
651	144.579133ms
652	130.155595ms
653	148.133773ms
654	151.242789ms
655	177.750986ms
656	162.895392ms
657	140.202831ms
658	136.710861ms
659	145.276266ms
660	132.85821ms
661	164.600724ms
662	164.422245ms
663	101.495124ms
664	149.892634ms
665	150.707266ms
666	133.774885ms
667	145.722615ms
668	148.293818ms
669	128.411719ms
670	170.738492ms
671	123.769845ms
672	166.557618ms
673	151.385369ms
674	156.09421ms
675	180.853779ms
676	159.904633ms
677	161.933824ms
678	138.985069ms
679	127.873816ms
680	149.772965ms
681	115.133579ms
682	154.222666ms
683	176.239869ms
684	162.693598ms
685	146.035226ms
686	156.729279ms
687	168.439987ms
688	136.521564ms
689	172.413546ms
690	163.439546ms
691	98.072677ms
692	157.769783ms
693	158.838255ms
694	161.714964ms
695	175.219131ms
696	168.185751ms
697	157.886926ms
698	142.316349ms
699	186.246456ms
700	153.431602ms
701	96.148904ms
702	178.6672ms
703	165.229532ms
704	192.215965ms
705	158.674058ms
706	170.529744ms
707	159.116476ms
708	163.203401ms
709	163.066213ms
710	171.909451ms
711	136.085909ms
712	165.290752ms
713	176.581222ms
714	168.994467ms
715	146.381379ms
716	169.229865ms
717	188.734933ms
718	161.80437ms
719	166.901683ms
720	176.594887ms
721	170.916002ms
722	140.016446ms
723	170.306089ms
724	159.399062ms
725	159.956007ms
726	157.276636ms
727	172.185065ms
728	170.758419ms
729	149.51597ms
730	187.581522ms
731	170.927831ms
732	193.309746ms
733	164.586606ms
734	168.710638ms
735	108.66476ms
736	131.745082ms
737	189.455684ms
738	174.971778ms
739	154.958129ms
740	173.970047ms
741	168.8313ms
742	192.343404ms
743	196.006677ms
744	172.404209ms
745	150.627951ms
746	187.289577ms
747	157.961675ms
748	184.476442ms
749	161.784186ms
750	173.965405ms
751	190.010558ms
752	176.607647ms
753	191.503394ms
754	199.108434ms
755	176.723835ms
756	175.82816ms
757	174.504652ms
758	203.558066ms
759	173.943798ms
760	176.735722ms
761	169.663908ms
762	175.317532ms
763	147.482056ms
764	191.822719ms
765	181.750256ms
766	173.295625ms
767	142.152095ms
768	193.352648ms
769	142.364823ms
770	183.621291ms
771	193.664868ms
772	178.018767ms
773	198.927277ms
774	164.316738ms
775	169.592587ms
776	172.848068ms
777	162.076773ms
778	193.34009ms
779	171.261402ms
780	148.414153ms
781	184.065772ms
782	181.133693ms
783	171.643368ms
784	188.920161ms
785	191.183385ms
786	178.454078ms
787	203.890481ms
788	133.173612ms
789	196.10611ms
790	228.027603ms
791	172.80636ms
792	178.040498ms
793	195.872749ms
794	188.36422ms
795	192.806184ms
796	136.856358ms
797	188.606406ms
798	189.114924ms
799	132.848597ms
800	173.584802ms
801	190.133848ms
802	174.944341ms
803	199.036188ms
804	219.383215ms
805	175.154812ms
806	194.18441ms
807	183.158625ms
808	192.250778ms
809	183.238963ms
810	186.242654ms
811	195.169032ms
812	202.619322ms
813	184.76979ms
814	209.092381ms
815	184.321491ms
816	204.160684ms
817	179.470159ms
818	183.346562ms
819	207.36341ms
820	178.550702ms
821	179.708631ms
822	186.856388ms
823	196.583561ms
824	191.260524ms
825	173.258146ms
826	209.430731ms
827	191.630756ms
828	187.824877ms
829	193.118605ms
830	192.962864ms
831	181.121936ms
832	201.749536ms
833	225.132194ms
834	208.417962ms
835	158.186923ms
836	206.814471ms
837	204.314956ms
838	241.547446ms
839	198.148383ms
840	234.873006ms
841	170.365019ms
842	204.141845ms
843	194.293893ms
844	137.149134ms
845	221.89726ms
846	211.57253ms
847	199.420952ms
848	187.855277ms
849	202.941349ms
850	180.688315ms
851	196.635289ms
852	225.653594ms
853	192.797909ms
854	139.434475ms
855	191.644814ms
856	208.04773ms
857	206.14559ms
858	191.711274ms
859	198.257419ms
860	186.669811ms
861	150.424689ms
862	187.19549ms
863	210.361563ms
864	214.867585ms
865	177.083592ms
866	200.963166ms
867	213.774005ms
868	225.936573ms
869	191.880192ms
870	215.425614ms
871	181.414655ms
872	205.962329ms
873	227.811235ms
874	194.542099ms
875	190.857165ms
876	203.266979ms
877	169.77282ms
878	211.800593ms
879	210.936659ms
880	205.470573ms
881	231.057361ms
882	206.179346ms
883	205.700183ms
884	210.789133ms
885	207.860936ms
886	227.873319ms
887	178.716165ms
888	231.953588ms
889	202.573628ms
890	198.69096ms
891	227.813526ms
892	207.210569ms
893	205.234443ms
894	213.413188ms
895	218.585338ms
896	216.957474ms
897	211.11527ms
898	192.980869ms
899	220.857743ms
900	208.867934ms
901	136.449462ms
902	243.014947ms
903	222.152744ms
904	206.759654ms
905	186.920939ms
906	204.010269ms
907	215.968232ms
908	190.82948ms
909	219.324885ms
910	221.717921ms
911	215.803588ms
912	214.741025ms
913	148.647137ms
914	216.603489ms
915	222.605689ms
916	213.696128ms
917	187.790306ms
918	225.659109ms
919	250.743995ms
920	217.296764ms
921	185.035623ms
922	233.984339ms
923	248.529123ms
924	220.365005ms
925	223.95183ms
926	207.446447ms
927	226.971808ms
928	211.978914ms
929	196.285993ms
930	203.736334ms
931	218.808231ms
932	208.949676ms
933	238.78399ms
934	223.034207ms
935	224.842587ms
936	249.091771ms
937	231.126851ms
938	217.67303ms
939	231.419554ms
940	244.950952ms
941	226.005737ms
942	242.168939ms
943	251.60309ms
944	224.860947ms
945	227.236465ms
946	239.918634ms
947	243.008916ms
948	220.812707ms
949	207.305551ms
950	241.649583ms
951	224.248748ms
952	237.705611ms
953	235.369544ms
954	222.374075ms
955	230.846311ms
956	206.781226ms
957	236.126331ms
958	218.4106ms
959	214.171078ms
960	253.407703ms
961	211.904427ms
962	252.657134ms
963	221.829228ms
964	239.597048ms
965	231.527663ms
966	234.141096ms
967	242.109273ms
968	214.961179ms
969	234.01738ms
970	217.74792ms
971	213.467213ms
972	259.091969ms
973	232.334731ms
974	237.689747ms
975	216.726251ms
976	225.954476ms
977	250.623609ms
978	226.136721ms
979	241.033347ms
980	244.411792ms
981	232.466294ms
982	209.241272ms
983	253.411437ms
984	235.067145ms
985	238.534253ms
986	239.133077ms
987	235.357453ms
988	242.762902ms
989	243.182345ms
990	229.952635ms
991	238.771606ms
992	252.733975ms
993	255.35937ms
994	234.88308ms
995	232.050329ms
996	239.64769ms
997	222.000693ms
998	243.96312ms
999	243.991294ms
1000	229.115863ms
